,Net Minting Rate,KPI C,Experiment Name,State Set,Params Set,timestep,param_minimum_stake_servicer,param_minimum_stake_period_servicer,param_minimum_pause_time,param_max_chains_servicer,param_relays_to_tokens_multiplier,param_slash_fraction_downtime,param_downtime_jail_duration,param_minimum_servicers_per_session,param_maximum_servicers_per_session,param_application_fee_per_relay,param_minimum_application_stake,param_app_burn_per_session,param_app_burn_per_relay,param_block_proposer_allocation,param_dao_allocation,param_servicer_allocation,param_stake_per_app_delegation,param_gateway_fee_per_relay,param_gateway_minimum_stake,param_session_token_bucket_coefficient,param_dao_fee_percentage,param_validator_fee_percentage,param_transaction_fee,param_application_max_number,param_servicer_max_number,param_service_max_number,param_gateway_max_number,param_service_max_number_link,param_application_leave_probability,param_gateway_leave_probability,param_service_leave_probability,param_servicer_leave_probability,param_service_unlinking_probability,param_gateway_undelegation_probability,param_relays_per_session_gamma_distribution_shape,param_relays_per_session_gamma_distribution_scale,param_average_session_per_application,param_servicer_jailing_probability,param_uses_gateway_probability,param_applications_use_min_servicers,param_applications_use_max_servicers,param_lambda_ewm_revenue_expectation,param_service_linking_probability_normal,param_service_linking_probability_just_joined,param_kick_bottom_probability,param_application_join_function,param_servicer_join_function,param_service_join_function,param_gateway_join_function,param_service_linking_function,param_gateway_delegation_function,param_relay_requests_function,param_submit_relay_requests_function,param_submit_relay_requests_policy_function,param_application_leave_function,param_service_leave_function,param_servicer_leave_function,param_gateway_leave_function,param_service_unlinking_function,param_gateway_undelegation_function,param_servicer_stake_function,param_application_stake_function,param_jailing_function,param_gateway_stake_function,param_application_minimum_stake,KPI E,KPI 1,KPI 3,KPI 11,KPI 14,total_relays,processed_relays,kpi_a,floating_supply,circulating_supply,dao_value_capture,POKT_burned_cummulative,POKT_minted_cummulative,POKT_net_mint_cummulative,burn_rate_cummulative,mint_rate_cummulative,net_mint_rate_cummulative
140,3.770338359240304e-05,0.25242204160395965,gateway_viability_sweep_ag1_141,Base,gateway_viability_sweep_ag1_141,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,-40060779039.994,-37000000000000.0,0.006500272571088435,153.8245464345776,26151716207.0,26151716207.0,1.0,1.5215745813472368e+16,1.5213346699748658e+16,4.2968252042112064e-06,853701041211.2592,8001923242800.0,7148222201588.741,1.7108410413885026e-05,0.00013285284927913222,0.0001157444388652472
141,4.191682192777893e-05,0.2566457522598783,gateway_viability_sweep_ag1_142,Base,gateway_viability_sweep_ag1_142,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,-9706242028.164904,-34126109971360.0,0.008076965259367998,80.0888509612825,29538995462.0,29538995462.0,1.0,1.5215809921662006e+16,1.5212661036883056e+16,4.853346530493474e-06,23673266552.84242,218723046925.0,195049780372.1576,1.1889297460013062e-05,9.846477726839259e-05,8.657547980837953e-05
142,0.00012030629155499144,0.2492334007421378,gateway_viability_sweep_ag1_143,Base,gateway_viability_sweep_ag1_143,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,279369749363.5219,-34329708602020.0,0.011955696389836968,23.716681875948108,86320769720.0,86320769720.0,1.0,1.521700263093691e+16,1.521460668803881e+16,1.4181638725185076e-05,94810510579.17294,695788928600.0,600978418020.827,2.578671999009616e-05,0.00028737259330319177,0.0002615858733130956
143,0.00011589677784578995,0.2545404750970651,gateway_viability_sweep_ag1_144,Base,gateway_viability_sweep_ag1_144,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,264177126950.75098,-34304862600790.0,0.01837594381145639,30.23801778231442,80036195396.0,80036195396.0,1.0,1.5216935539427006e+16,1.5214238578461776e+16,1.3149204560273987e-05,101612352723.78764,709155242000.0,607542889276.2124,4.63687758691411e-05,0.00029505971257282157,0.00024869093670368053
144,0.00043880626387548806,0.18433911824894994,gateway_viability_sweep_ag1_145,Base,gateway_viability_sweep_ag1_145,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,1267981908472.446,-98287432382.22244,0.009044827283410724,75.86499612420559,19773839626.0,19773839626.0,1.0,1.5221848662845646e+16,1.5188733856444066e+16,5.196173683557115e-05,304793542439.6727,2243641209675.0,1938847667235.3271,1.2731455237575878e-05,0.00010207843455126468,8.93469793136888e-05
145,0.0004698088283929631,0.189977348765472,gateway_viability_sweep_ag1_146,Base,gateway_viability_sweep_ag1_146,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,1198873478961.172,-82634134989.23073,0.008263990416035684,59.795334188825656,20004808107.0,20004808107.0,1.0,1.5222320372201872e+16,1.5192372670849892e+16,5.256704723799605e-05,260307409660.1134,2021378972400.0,1761071562739.8867,1.118433744770165e-05,9.57027887554989e-05,8.451845130779725e-05
146,0.0013999275331180473,0.17994431450552537,gateway_viability_sweep_ag1_147,Base,gateway_viability_sweep_ag1_147,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,4913645095653.895,-233378373229.88824,0.02239676874714195,6.966656271557265,62119801226.0,62119801226.0,1.0,1.5236472288414342e+16,1.5206655354615262e+16,0.00016308185460814438,3547782076484.082,24847920490400.0,21300138413915.918,0.0002331739688192803,0.0016331015019373277,0.0013999275331180473
147,0.001316151103554873,0.18245552530873377,gateway_viability_sweep_ag1_148,Base,gateway_viability_sweep_ag1_148,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,4415165575629.628,-261851815384.0903,0.012247723126521948,30.148969755118287,58822504674.0,58822504674.0,1.0,1.5235197615616268e+16,1.5200834216800768e+16,0.00015443844943154267,3503536253600.129,23529001869600.0,20025465615999.87,0.00023026596209758487,0.0015464170656524579,0.001316151103554873
148,0.004158451396413215,0.17053711457071669,gateway_viability_sweep_ag1_149,Base,gateway_viability_sweep_ag1_149,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,13147788285686.682,-853784059409.6478,0.02999022681642821,10.741908121420051,178694945504.0,178694945504.0,1.0,1.5278443703873924e+16,1.5247531931002604e+16,0.0004678354725544737,7070452531375.442,47088883779600.0,40018431248224.555,7.5570643908355e-05,0.0005738630124930923,0.0004982923685847373
149,0.004110669974407111,0.19251806489287696,gateway_viability_sweep_ag1_150,Base,gateway_viability_sweep_ag1_150,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,11244688243676.88,-756770004719.9995,0.028613444149798682,5.2456538042621945,179743367973.0,179743367973.0,1.0,1.527771670131298e+16,1.52440176330556e+16,0.00047060270646890234,5581011908898.589,43628332303600.0,38047320394701.414,7.216648506066656e-05,0.0005987252664242776,0.0005265587813636111
150,0.0013359591621994408,0.10652308075795666,gateway_viability_sweep_ag1_151,Base,gateway_viability_sweep_ag1_151,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,4454932698417.664,-255579502854.2172,0.003896700007974843,10.222299047060549,57455798447.0,57455798447.0,1.0,1.5235498998639026e+16,1.5199738241224526e+16,0.00015084717919024203,18812808376417.812,158659049517200.0,139846241140782.19,0.0005393579676168853,0.004697809364030101,0.004158451396413215
151,0.0013648650613791917,0.10019047415758113,gateway_viability_sweep_ag1_152,Base,gateway_viability_sweep_ag1_152,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,4507553801862.796,-246844798459.14938,0.009631286399635296,4.672668397599591,58465607856.0,58465607856.0,1.0,1.5235938806870976e+16,1.5198464069817696e+16,0.0001534939495993355,21175610352186.04,165195388634800.0,144019778282613.97,0.0002152707994875721,0.0017826585874547596,0.0015673877879671875
152,0.004075798845964042,0.10805040259824499,gateway_viability_sweep_ag1_153,Base,gateway_viability_sweep_ag1_153,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,14307749323780.152,-695783814237.2739,0.004769673670059084,1.8141200851956156,176680909548.0,176680909548.0,1.0,1.5277186131090972e+16,1.5242990823106812e+16,0.00046260066682199754,52109311799540.83,395263496455200.0,343154184655659.2,0.00022842260291901055,0.001780884895370704,0.0015524622924516936
153,0.004080786886437285,0.1048385702718592,gateway_viability_sweep_ag1_154,Base,gateway_viability_sweep_ag1_154,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,13726847057047.871,-847562791319.9987,0.024492935707719446,1.4985213653657878,177733051419.0,177733051419.0,1.0,1.5277262024985206e+16,1.5239428637422206e+16,0.00046535316044337517,62162956864562.17,474708232758000.0,412545275893437.8,3.1572402835810684e-05,0.00022400209840543934,0.00019242969556962865
154,0.012750602470877002,0.10444744849830861,gateway_viability_sweep_ag1_155,Base,gateway_viability_sweep_ag1_155,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,42079634311125.58,-2496769154798.866,0.04085828797714978,0.5413087284785527,553624394281.0,553624394281.0,1.0,1.5409174761611404e+16,1.5379453122934604e+16,0.0014371292572996318,327839405625.5147,2981708978400.0,2653869572774.4854,2.50199120155531e-05,0.00023039180109440957,0.00020537188907885644
155,0.013249625551855645,0.10843184717891216,gateway_viability_sweep_ag1_156,Base,gateway_viability_sweep_ag1_156,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,48154036222822.1,-2194860248056.3022,0.020566120398407318,0.6702213961137147,579928081421.0,579928081421.0,1.0,1.5416767483694724e+16,1.5386520692785784e+16,0.0015046684326267996,393432267154.0973,3144487484000.0,2751055216845.903,8.82900510583363e-05,0.0007450879863754943,0.0006567979353171579
156,0.0026301661823934443,0.07318724586199868,gateway_viability_sweep_ag1_157,Base,gateway_viability_sweep_ag1_157,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,8625530509175.713,-434778713724.1229,0.015519399624249834,4.375808967078116,117722209449.0,117722209449.0,1.0,1.5255190581248502e+16,1.5201762760093762e+16,0.0003086745106589626,1149820356551.9702,8731424525600.0,7581604169048.029,6.911060618400639e-05,0.0006716484555582238,0.0006025378493742174
157,0.002500617148436366,0.0729282452474145,gateway_viability_sweep_ag1_158,Base,gateway_viability_sweep_ag1_158,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,8374806602308.319,-410553197794.2859,0.01799587121252277,1.5830740366775409,109070830759.0,109070830759.0,1.0,1.525321947039495e+16,1.520082076650563e+16,0.00028602704815575543,1098025493658.445,9109707999200.0,8011682505541.555,0.0002878145050533851,0.002139842402979318,0.001852027897925933
158,0.009191236205683167,0.07045388153314364,gateway_viability_sweep_ag1_159,Base,gateway_viability_sweep_ag1_159,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,30408660273600.52,-1747915293620.7441,0.025340701807731833,0.9248534201910034,396647623793.0,396647623793.0,1.0,1.5355018391141128e+16,1.5269844936536128e+16,0.001033271641688854,8206424327765.036,71477978201600.0,63271553873834.96,0.0004646975046795933,0.003094863687073038,0.0026301661823934443
159,0.009465537219216674,0.06753635639471227,gateway_viability_sweep_ag1_160,Base,gateway_viability_sweep_ag1_160,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,32522650372408.645,-1780321563046.988,0.012882042132645193,0.5817524667902672,412988471587.0,412988471587.0,1.0,1.5359191928282974e+16,1.5280907883931894e+16,0.001075547401836842,3275382273071.5415,27123457292800.0,23848075019728.457,0.00029011862272886215,0.0021430946450119526,0.0018529760222830906
160,0.022553421103136136,0.07891273334232775,gateway_viability_sweep_ag1_161,Base,gateway_viability_sweep_ag1_161,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,71002913148273.1,-4208227580083.912,0.011922845750159165,0.4056166716654174,988158741138.0,988158741138.0,1.0,1.5558326334655958e+16,1.5508774825043518e+16,0.002540527104587264,3475489226363.838,27096470262400.0,23620981036036.164,4.18317428760189e-05,0.00026680009895254454,0.00022496835607652566
161,0.027114072179159524,0.06877980524179411,gateway_viability_sweep_ag1_162,Base,gateway_viability_sweep_ag1_162,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,87534334618793.69,-3985336090836.9653,0.02320346147474851,0.4362843783274723,1186770581895.0,1186770581895.0,1.0,1.562771742589406e+16,1.55832361161828e+16,0.003037604410897252,480379544336.00775,3408230489200.0,2927850944863.992,3.327740681746132e-05,0.00024682604143916965,0.00021354863462170833
162,0.00017442257942342672,0.2560887236157884,gateway_viability_sweep_ag1_163,Base,gateway_viability_sweep_ag1_163,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,510211007894.4179,-34015406532280.0,0.011440321298566588,14.899611920854463,7454272446.0,7454272446.0,1.0,1.521782601957339e+16,1.521542624606321e+16,1.9593535022514912e-05,380682268494.4939,3505450915600.0,3124768647105.506,0.0006147019425448765,0.004725371916951988,0.004110669974407111
163,0.0001808099960831467,0.2684427657033527,gateway_viability_sweep_ag1_164,Base,gateway_viability_sweep_ag1_164,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,508910307473.4188,-34019693238080.0,0.021684176814243374,47.50507766248579,7861218710.0,7861218710.0,1.0,1.5217923205217082e+16,1.5215973437971242e+16,2.0663059830062886e-05,1343348325984.8765,11336641979600.0,9993293653615.123,0.00010922060908482529,0.0008170360463256408,0.0007078154372408155
164,0.0004982923685847373,0.26103386570264175,gateway_viability_sweep_ag1_165,Base,gateway_viability_sweep_ag1_165,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,1499101261314.635,-34067293950260.0,0.011566688232830899,80.8407533487782,21828561314.0,21828561314.0,1.0,1.522275375416918e+16,1.522050375416918e+16,5.735772753430523e-05,1051529770480.5117,10219246875600.0,9167717105119.488,8.872886670185476e-05,0.0007287683153818276,0.0006400394486799729
165,0.0005265587813636111,0.2564558384156917,gateway_viability_sweep_ag1_166,Base,gateway_viability_sweep_ag1_166,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,1520543642724.2505,-34090681547460.0,0.013948873614579096,22.160094959313078,22774269998.0,22774269998.0,1.0,1.5223183832505966e+16,1.5220334580059986e+16,5.9841023994848573e-05,4379147241654.2993,32558070535200.0,28178923293545.7,0.0002100974823580284,0.002101449884574589,0.0018913524022165604
166,0.0015673877879671875,0.2648434327721247,gateway_viability_sweep_ag1_167,Base,gateway_viability_sweep_ag1_167,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,5063228978453.085,-34152692833860.0,0.01904456435178727,3.2960382582907957,67808643232.0,67808643232.0,1.0,1.5239020225020206e+16,1.5236622559956886e+16,0.00017798689150258404,4414204788740.54,32607553957600.0,28193349168859.46,0.00028410592657059823,0.0021690150200765227,0.0018849090935059245
167,0.0015524622924516936,0.24895193763088386,gateway_viability_sweep_ag1_168,Base,gateway_viability_sweep_ag1_168,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,4288951755396.115,-34248209948380.0,0.020634916555742358,51.026023357055145,67741175656.0,67741175656.0,1.0,1.5238793131036088e+16,1.5235945673877508e+16,0.000177812449604275,636477169193.1637,4059409435200.0,3422932266006.8364,6.765487906525584e-05,0.0005362945227274342,0.00046863964366217843
168,0.00019242969556962865,0.251183845880285,gateway_viability_sweep_ag1_169,Base,gateway_viability_sweep_ag1_169,365,150000000000.0,10,10,15,400,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,2000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,468992974981.1478,-34020181867880.0,0.011378783982546013,23.955211571642344,8520576223.0,8520576223.0,1.0,1.5218100000945178e+16,1.5215400248757058e+16,2.2395907423032065e-05,506321473433.25757,3755500711600.0,3249179238166.742,6.482253973067766e-05,0.000516997071899709,0.0004521745321690314
